vid,match_id,stage,player1ringname,player1rank,player1character,player2ringname,player2rank,player2character,round_num,player1_rounds_won,p1ko,p1ro,p1ex,player2_rounds_won,p2ko,p2ro,p2ex,round_end_time
si2_EEM0nz0,34813,17d98ecc-565c-408a-b0c3-e09df6a8e222,City,n/a,0,Wolf,n/a,0,Jacky,0,0,0,0,0,0,0,0,0,n/a
si2_EEM0nz0,36073,17d98ecc-565c-408a-b0c3-e09df6a8e222,City,n/a,31,Wolf,n/a,33,Jacky,1,1,1,0,0,0,0,0,0,15.00
si2_EEM0nz0,37023,17d98ecc-565c-408a-b0c3-e09df6a8e222,City,n/a,31,Wolf,n/a,33,Jacky,2,1,0,0,0,1,1,0,0,20.61
si2_EEM0nz0,37955,17d98ecc-565c-408a-b0c3-e09df6a8e222,City,n/a,31,Wolf,n/a,33,Jacky,3,2,1,0,0,1,0,0,0,21.02
si2_EEM0nz0,38903,17d98ecc-565c-408a-b0c3-e09df6a8e222,City,n/a,31,Wolf,n/a,33,Jacky,4,2,0,0,0,2,1,0,0,21.08
si2_EEM0nz0,39673,17d98ecc-565c-408a-b0c3-e09df6a8e222,City,n/a,31,Wolf,n/a,33,Jacky,5,3,1,0,0,2,0,0,0,27.18
si2_EEM0nz0,56777,a1c5a6ca-1874-4ece-90c6-f37fe02795ed,Temple,n/a,0,Jacky,n/a,0,Lion,0,0,0,0,0,0,0,0,0,n/a
si2_EEM0nz0,57791,a1c5a6ca-1874-4ece-90c6-f37fe02795ed,Temple,n/a,33,Jacky,n/a,31,Lion,1,0,0,0,0,1,1,0,0,23.66
si2_EEM0nz0,58468,a1c5a6ca-1874-4ece-90c6-f37fe02795ed,Temple,n/a,33,Jacky,n/a,31,Lion,2,0,0,0,0,2,0,0,1,2.68
si2_EEM0nz0,59212,a1c5a6ca-1874-4ece-90c6-f37fe02795ed,Temple,n/a,33,Jacky,n/a,31,Lion,3,0,0,0,0,3,1,0,0,27.14
si2_EEM0nz0,59756,76ff568b-7ccd-4dad-8413-bb5e22e2a7e3,Temple,n/a,0,Jacky,n/a,0,Lion,0,0,0,0,0,0,0,0,0,n/a
si2_EEM0nz0,61007,76ff568b-7ccd-4dad-8413-bb5e22e2a7e3,Temple,n/a,33,Jacky,n/a,31,Lion,1,1,1,0,0,0,0,0,0,12.02
si2_EEM0nz0,61684,76ff568b-7ccd-4dad-8413-bb5e22e2a7e3,Temple,n/a,33,Jacky,n/a,31,Lion,2,1,0,0,0,1,1,0,0,29.01
si2_EEM0nz0,62595,76ff568b-7ccd-4dad-8413-bb5e22e2a7e3,Temple,n/a,33,Jacky,n/a,31,Lion,3,1,0,0,0,2,1,0,0,21.66
si2_EEM0nz0,63373,76ff568b-7ccd-4dad-8413-bb5e22e2a7e3,Temple,n/a,33,Jacky,n/a,31,Lion,4,1,0,0,0,3,0,1,0,26.66
si2_EEM0nz0,80237,f9510375-ac56-48f2-a77e-6021ad9b1c6b,Waterfalls,n/a,0,Jean,n/a,0,Jacky,0,0,0,0,0,0,0,0,0,n/a
si2_EEM0nz0,81198,f9510375-ac56-48f2-a77e-6021ad9b1c6b,Waterfalls,n/a,30,Jean,n/a,33,Jacky,1,1,1,0,0,0,0,0,0,25.06
si2_EEM0nz0,82149,f9510375-ac56-48f2-a77e-6021ad9b1c6b,Waterfalls,n/a,30,Jean,n/a,33,Jacky,2,1,0,0,0,1,1,0,0,20.33
si2_EEM0nz0,83220,f9510375-ac56-48f2-a77e-6021ad9b1c6b,Waterfalls,n/a,30,Jean,n/a,33,Jacky,3,2,1,0,0,1,0,0,0,16.31
si2_EEM0nz0,84259,f9510375-ac56-48f2-a77e-6021ad9b1c6b,Waterfalls,n/a,30,Jean,n/a,33,Jacky,4,3,1,0,0,1,0,0,0,17.74
si2_EEM0nz0,85883,995866ec-f016-46ff-bd2f-da04119ff4b7,Palace,n/a,0,Jacky,n/a,0,Jeffry,0,0,0,0,0,0,0,0,0,n/a
si2_EEM0nz0,86953,995866ec-f016-46ff-bd2f-da04119ff4b7,Palace,n/a,33,Jacky,n/a,31,Jeffry,1,1,1,0,0,0,0,0,0,21.66
si2_EEM0nz0,87533,995866ec-f016-46ff-bd2f-da04119ff4b7,Palace,n/a,33,Jacky,n/a,31,Jeffry,2,1,0,0,0,1,1,0,0,33.06
si2_EEM0nz0,88488,995866ec-f016-46ff-bd2f-da04119ff4b7,Palace,n/a,33,Jacky,n/a,31,Jeffry,3,1,0,0,0,2,1,0,0,20.06
si2_EEM0nz0,89371,995866ec-f016-46ff-bd2f-da04119ff4b7,Palace,n/a,33,Jacky,n/a,31,Jeffry,4,2,1,0,0,2,0,0,0,24.62
si2_EEM0nz0,92290,995866ec-f016-46ff-bd2f-da04119ff4b7,Palace,n/a,33,Jacky,n/a,31,Jeffry,5,3,1,0,0,2,0,0,0,17.66
si2_EEM0nz0,95174,dcc955e7-d1de-44ed-a9e5-e9116a80430f,Arena,n/a,0,Jacky,n/a,0,Akira,0,0,0,0,0,0,0,0,0,n/a
si2_EEM0nz0,96132,dcc955e7-d1de-44ed-a9e5-e9116a80430f,Arena,n/a,33,Jacky,n/a,35,Akira,1,0,0,0,0,1,1,0,0,27.06
si2_EEM0nz0,96943,dcc955e7-d1de-44ed-a9e5-e9116a80430f,Arena,n/a,33,Jacky,n/a,35,Akira,2,1,1,0,0,1,0,0,0,25.06
si2_EEM0nz0,97600,dcc955e7-d1de-44ed-a9e5-e9116a80430f,Arena,n/a,33,Jacky,n/a,35,Akira,3,1,0,0,0,2,1,0,0,30.11
si2_EEM0nz0,98359,dcc955e7-d1de-44ed-a9e5-e9116a80430f,Arena,n/a,33,Jacky,n/a,35,Akira,4,2,1,0,0,2,0,0,0,27.10
si2_EEM0nz0,98826,dcc955e7-d1de-44ed-a9e5-e9116a80430f,Arena,n/a,33,Jacky,n/a,35,Akira,5,3,0,0,1,2,0,0,0,36.66
si2_EEM0nz0,99490,413383d9-41c3-4b97-b08f-3067c9a11561,Arena,n/a,0,Jacky,n/a,0,Akira,0,0,0,0,0,0,0,0,0,n/a
si2_EEM0nz0,100416,413383d9-41c3-4b97-b08f-3067c9a11561,Arena,n/a,33,Jacky,n/a,34,Akira,1,0,0,0,0,1,1,0,0,22.30
si2_EEM0nz0,101470,413383d9-41c3-4b97-b08f-3067c9a11561,Arena,n/a,33,Jacky,n/a,34,Akira,2,1,1,0,0,1,0,0,0,1.73
si2_EEM0nz0,102419,413383d9-41c3-4b97-b08f-3067c9a11561,Arena,n/a,33,Jacky,n/a,34,Akira,3,1,0,0,0,2,1,0,0,20.60
si2_EEM0nz0,103172,413383d9-41c3-4b97-b08f-3067c9a11561,Arena,n/a,33,Jacky,n/a,34,Akira,4,2,1,0,0,2,0,0,0,2.00
si2_EEM0nz0,104396,413383d9-41c3-4b97-b08f-3067c9a11561,Arena,n/a,33,Jacky,n/a,34,Akira,5,3,1,0,0,2,0,0,0,11.11
si2_EEM0nz0,105840,197f0685-c09a-4d00-af14-c8fb817ffa1a,City,n/a,0,Jacky,n/a,0,Jeffry,0,0,0,0,0,0,0,0,0,n/a
si2_EEM0nz0,106960,197f0685-c09a-4d00-af14-c8fb817ffa1a,City,n/a,33,Jacky,n/a,35,Jeffry,1,0,0,0,0,1,1,0,0,19.66
si2_EEM0nz0,107791,197f0685-c09a-4d00-af14-c8fb817ffa1a,City,n/a,33,Jacky,n/a,35,Jeffry,2,1,1,0,0,1,0,0,0,24.74
si2_EEM0nz0,108511,197f0685-c09a-4d00-af14-c8fb817ffa1a,City,n/a,33,Jacky,n/a,35,Jeffry,3,2,0,0,1,1,0,0,0,8.11
si2_EEM0nz0,109358,197f0685-c09a-4d00-af14-c8fb817ffa1a,City,n/a,33,Jacky,n/a,35,Jeffry,4,2,0,0,0,2,1,0,0,2.61
si2_EEM0nz0,109951,197f0685-c09a-4d00-af14-c8fb817ffa1a,City,n/a,33,Jacky,n/a,35,Jeffry,5,3,0,0,1,2,0,0,0,3.66
si2_EEM0nz0,110675,0a10cff0-9744-4d6a-b1af-abe930766f2a,City,n/a,0,Jacky,n/a,0,Jeffry,0,0,0,0,0,0,0,0,0,n/a
si2_EEM0nz0,112439,0a10cff0-9744-4d6a-b1af-abe930766f2a,City,n/a,34,Jacky,n/a,35,Jeffry,1,0,0,0,0,1,1,0,0,14.01
si2_EEM0nz0,113207,0a10cff0-9744-4d6a-b1af-abe930766f2a,City,n/a,34,Jacky,n/a,35,Jeffry,2,1,1,0,0,1,0,0,0,2.06
si2_EEM0nz0,114046,0a10cff0-9744-4d6a-b1af-abe930766f2a,City,n/a,34,Jacky,n/a,35,Jeffry,3,1,0,0,0,2,1,0,0,24.00
si2_EEM0nz0,115806,0a10cff0-9744-4d6a-b1af-abe930766f2a,City,n/a,34,Jacky,n/a,35,Jeffry,4,2,1,0,0,2,0,0,0,18.06
si2_EEM0nz0,117663,0a10cff0-9744-4d6a-b1af-abe930766f2a,City,n/a,34,Jacky,n/a,35,Jeffry,5,2,0,0,0,3,1,0,0,29.06
si2_EEM0nz0,119887,712782af-b97b-4545-ad52-aba6dd11ec22,Great Wall,n/a,0,Jacky,n/a,0,Goh,0,0,0,0,0,0,0,0,0,n/a
si2_EEM0nz0,121167,712782af-b97b-4545-ad52-aba6dd11ec22,Great Wall,n/a,34,Jacky,n/a,31,Goh,1,1,1,0,0,0,0,0,0,16.31
si2_EEM0nz0,121743,712782af-b97b-4545-ad52-aba6dd11ec22,Great Wall,n/a,34,Jacky,n/a,31,Goh,2,1,0,0,0,1,1,0,0,32.08
si2_EEM0nz0,122515,712782af-b97b-4545-ad52-aba6dd11ec22,Great Wall,n/a,34,Jacky,n/a,31,Goh,3,1,0,0,0,2,1,0,0,26.66
si2_EEM0nz0,123615,712782af-b97b-4545-ad52-aba6dd11ec22,Great Wall,n/a,34,Jacky,n/a,31,Goh,4,2,1,0,0,2,0,0,0,15.40
si2_EEM0nz0,124702,712782af-b97b-4545-ad52-aba6dd11ec22,Great Wall,n/a,34,Jacky,n/a,31,Goh,5,3,1,0,0,2,0,0,0,17.76
sj2-VTOrzTU,61,5bdc5bd9-fd78-4867-bc21-723bac122f61,Broken House,n/a,0,Jean,n/a,0,Lau,0,0,0,0,0,0,0,0,0,n/a
sj2-VTOrzTU,3308,5bdc5bd9-fd78-4867-bc21-723bac122f61,Broken House,n/a,42,Jean,n/a,41,Lau,1,1,1,0,0,0,0,0,0,17.06
smch6t2_Tgs,60,87b73e65-8f89-41c0-be62-a9c48aa4629d,City,n/a,0,Kage,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
smch6t2_Tgs,1288,87b73e65-8f89-41c0-be62-a9c48aa4629d,City,n/a,42,Kage,n/a,42,Jean,1,0,0,0,0,1,0,0,1,33.10
smch6t2_Tgs,2113,87b73e65-8f89-41c0-be62-a9c48aa4629d,City,n/a,42,Kage,n/a,42,Jean,2,0,0,0,0,2,1,0,0,27.00
smch6t2_Tgs,2743,87b73e65-8f89-41c0-be62-a9c48aa4629d,City,n/a,42,Kage,n/a,42,Jean,3,1,0,0,1,2,0,0,0,33.31
smch6t2_Tgs,3727,87b73e65-8f89-41c0-be62-a9c48aa4629d,City,n/a,42,Kage,n/a,42,Jean,4,2,1,0,0,2,0,0,0,21.36
smch6t2_Tgs,4899,87b73e65-8f89-41c0-be62-a9c48aa4629d,City,n/a,42,Kage,n/a,42,Jean,5,2,0,0,0,3,1,0,0,15.36
sq8ClZidV6Y,60,16653773-58d0-460c-8e0f-f99f6464fbc5,Grassland,n/a,0,Sarah,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
sq8ClZidV6Y,1219,16653773-58d0-460c-8e0f-f99f6464fbc5,Grassland,n/a,43,Sarah,n/a,37,Jean,1,0,0,0,0,1,1,0,0,29.16
sq8ClZidV6Y,2422,16653773-58d0-460c-8e0f-f99f6464fbc5,Grassland,n/a,43,Sarah,n/a,37,Jean,2,1,1,0,0,1,0,0,0,14.01
sq8ClZidV6Y,3244,16653773-58d0-460c-8e0f-f99f6464fbc5,Grassland,n/a,43,Sarah,n/a,37,Jean,3,1,0,0,0,2,1,0,0,27.06
sq8ClZidV6Y,4345,16653773-58d0-460c-8e0f-f99f6464fbc5,Grassland,n/a,43,Sarah,n/a,37,Jean,4,1,0,0,0,3,1,0,0,17.00
t74TyKA8Dek,60,7ad1b940-03f8-4d0e-a9b4-79832d77a26f,Great Wall,n/a,0,Jeffry,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
t74TyKA8Dek,1213,7ad1b940-03f8-4d0e-a9b4-79832d77a26f,Great Wall,n/a,41,Jeffry,n/a,42,Jean,1,0,0,0,0,1,0,1,0,33.62
t74TyKA8Dek,2150,7ad1b940-03f8-4d0e-a9b4-79832d77a26f,Great Wall,n/a,41,Jeffry,n/a,42,Jean,2,1,1,0,0,1,0,0,0,23.66
t74TyKA8Dek,2665,7ad1b940-03f8-4d0e-a9b4-79832d77a26f,Great Wall,n/a,41,Jeffry,n/a,42,Jean,3,1,0,0,0,2,0,1,0,37.61
t74TyKA8Dek,3301,7ad1b940-03f8-4d0e-a9b4-79832d77a26f,Great Wall,n/a,41,Jeffry,n/a,42,Jean,4,2,1,0,0,2,0,0,0,32.66
t74TyKA8Dek,4282,7ad1b940-03f8-4d0e-a9b4-79832d77a26f,Great Wall,n/a,41,Jeffry,n/a,42,Jean,5,3,1,0,0,2,0,0,0,21.00
tCOzLX2GldI,60,6be6b876-5273-4d13-a997-3579afe1284f,City,n/a,0,Jacky,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
tCOzLX2GldI,1469,6be6b876-5273-4d13-a997-3579afe1284f,City,n/a,42,Jacky,n/a,42,Jean,1,1,1,0,0,0,0,0,0,19.16
tCOzLX2GldI,2333,6be6b876-5273-4d13-a997-3579afe1284f,City,n/a,42,Jacky,n/a,42,Jean,2,2,1,0,0,0,0,0,0,25.04
tCOzLX2GldI,3004,6be6b876-5273-4d13-a997-3579afe1284f,City,n/a,42,Jacky,n/a,42,Jean,3,2,0,0,0,1,1,0,0,3.66
tCOzLX2GldI,3941,6be6b876-5273-4d13-a997-3579afe1284f,City,n/a,42,Jacky,n/a,42,Jean,4,2,0,0,0,2,1,0,0,24.60
tCOzLX2GldI,4683,6be6b876-5273-4d13-a997-3579afe1284f,City,n/a,42,Jacky,n/a,42,Jean,5,2,0,0,0,3,1,0,0,29.66
tHZd-WFET3w,60,c7210861-2a3e-4bf1-b06a-00cee2415ef1,Broken House,n/a,0,Jean,n/a,0,Kage,0,0,0,0,0,0,0,0,0,n/a
tHZd-WFET3w,1287,c7210861-2a3e-4bf1-b06a-00cee2415ef1,Broken House,n/a,41,Jean,n/a,42,Kage,1,0,0,0,0,1,1,0,0,27.34
tHZd-WFET3w,2437,c7210861-2a3e-4bf1-b06a-00cee2415ef1,Broken House,n/a,41,Jean,n/a,42,Kage,2,0,0,0,0,2,1,0,0,10.66
tHZd-WFET3w,3243,c7210861-2a3e-4bf1-b06a-00cee2415ef1,Broken House,n/a,41,Jean,n/a,42,Kage,3,0,0,0,0,3,1,0,0,27.34
tVLi4_Bp1N4,60,420331f7-5a3f-484a-b4c7-525141e49fca,Training Room,n/a,0,Lau,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
tVLi4_Bp1N4,3969,420331f7-5a3f-484a-b4c7-525141e49fca,Training Room,n/a,45,Lau,n/a,46,Jean,1,1,1,0,0,0,0,0,0,20.16
tY89Jg3tWbo,5192,59efd3eb-d65a-48ce-b9c5-54fc6b204e0c,Deep Mountain,n/a,0,Jean,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
tYdG20RLdTI,60,4380f3e2-e389-4b94-afa6-6caf91fcdb28,Temple,n/a,0,Jacky,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
tYdG20RLdTI,1566,4380f3e2-e389-4b94-afa6-6caf91fcdb28,Temple,n/a,43,Jacky,n/a,42,Jean,1,1,1,0,0,0,0,0,0,18.36
tYdG20RLdTI,2541,4380f3e2-e389-4b94-afa6-6caf91fcdb28,Temple,n/a,43,Jacky,n/a,42,Jean,2,2,1,0,0,0,0,0,0,21.03
tYdG20RLdTI,3661,4380f3e2-e389-4b94-afa6-6caf91fcdb28,Temple,n/a,43,Jacky,n/a,42,Jean,3,2,0,0,0,1,1,0,0,17.41
tYdG20RLdTI,4377,4380f3e2-e389-4b94-afa6-6caf91fcdb28,Temple,n/a,43,Jacky,n/a,42,Jean,4,3,1,0,0,1,0,0,0,30.61
tcMoGp1ouuc,60,cb6b0874-ee91-4bc7-b53a-abcaf7430ba5,Great Wall,n/a,0,Akira,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
tcMoGp1ouuc,1329,cb6b0874-ee91-4bc7-b53a-abcaf7430ba5,Great Wall,n/a,41,Akira,n/a,42,Jean,1,1,1,0,0,0,0,0,0,29.11
tcMoGp1ouuc,2402,cb6b0874-ee91-4bc7-b53a-abcaf7430ba5,Great Wall,n/a,41,Akira,n/a,42,Jean,2,1,0,0,0,1,1,0,0,19.60
tcMoGp1ouuc,3088,cb6b0874-ee91-4bc7-b53a-abcaf7430ba5,Great Wall,n/a,41,Akira,n/a,42,Jean,3,2,1,0,0,1,0,0,0,31.06
tcMoGp1ouuc,3889,cb6b0874-ee91-4bc7-b53a-abcaf7430ba5,Great Wall,n/a,41,Akira,n/a,42,Jean,4,2,0,0,0,2,1,0,0,28.36
tcMoGp1ouuc,4832,cb6b0874-ee91-4bc7-b53a-abcaf7430ba5,Great Wall,n/a,41,Akira,n/a,42,Jean,5,2,0,0,0,3,1,0,0,23.68
th1-ESxYq3g,70,64e3325a-3ef2-471c-ab3d-46ca4e34a82d,Great Wall,n/a,0,Jean,n/a,0,Blaze,0,0,0,0,0,0,0,0,0,n/a
th1-ESxYq3g,1664,64e3325a-3ef2-471c-ab3d-46ca4e34a82d,Great Wall,n/a,42,Jean,n/a,43,Blaze,1,1,1,0,0,0,0,0,0,17.32
th1-ESxYq3g,2671,64e3325a-3ef2-471c-ab3d-46ca4e34a82d,Great Wall,n/a,42,Jean,n/a,43,Blaze,2,1,0,0,0,1,1,0,0,20.00
th1-ESxYq3g,3603,64e3325a-3ef2-471c-ab3d-46ca4e34a82d,Great Wall,n/a,42,Jean,n/a,43,Blaze,3,1,0,0,0,2,1,0,0,23.31
th1-ESxYq3g,4729,64e3325a-3ef2-471c-ab3d-46ca4e34a82d,Great Wall,n/a,42,Jean,n/a,43,Blaze,4,1,0,0,0,3,1,0,0,16.06
trWfeHx6gLI,60,dba65865-82ea-44ed-aef2-6c50fc95076c,City,n/a,0,Jean,n/a,0,Kage,0,0,0,0,0,0,0,0,0,n/a
trWfeHx6gLI,1493,dba65865-82ea-44ed-aef2-6c50fc95076c,City,n/a,43,Jean,n/a,42,Kage,1,1,1,0,0,0,0,0,0,21.10
trWfeHx6gLI,2329,dba65865-82ea-44ed-aef2-6c50fc95076c,City,n/a,43,Jean,n/a,42,Kage,2,1,0,0,0,1,1,0,0,26.30
trWfeHx6gLI,3371,dba65865-82ea-44ed-aef2-6c50fc95076c,City,n/a,43,Jean,n/a,42,Kage,3,1,0,0,0,2,1,0,0,19.36
trWfeHx6gLI,4553,dba65865-82ea-44ed-aef2-6c50fc95076c,City,n/a,43,Jean,n/a,42,Kage,4,1,0,0,0,3,1,0,0,15.04
uADcah4Owx4,60,e56ec8bd-ce5b-430f-96ec-fc3302f1f314,City,n/a,0,Jacky,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
uADcah4Owx4,4004,e56ec8bd-ce5b-430f-96ec-fc3302f1f314,City,n/a,42,Jacky,n/a,42,Jean,1,1,1,0,0,0,0,0,0,22.00
uADcah4Owx4,5281,e56ec8bd-ce5b-430f-96ec-fc3302f1f314,City,n/a,42,Jacky,n/a,42,Jean,2,2,1,0,0,0,0,0,0,11.81
uC5XU1ioCmA,60,8137c818-32f6-4e4f-99cd-5519a2a3a95b,Statues,n/a,0,Jean,n/a,0,Jacky,0,0,0,0,0,0,0,0,0,n/a
uC5XU1ioCmA,1445,8137c818-32f6-4e4f-99cd-5519a2a3a95b,Statues,n/a,43,Jean,n/a,43,Jacky,1,0,0,0,0,1,1,0,0,22.40
uC5XU1ioCmA,2419,8137c818-32f6-4e4f-99cd-5519a2a3a95b,Statues,n/a,43,Jean,n/a,43,Jacky,2,1,1,0,0,1,0,0,0,22.11
uC5XU1ioCmA,3165,8137c818-32f6-4e4f-99cd-5519a2a3a95b,Statues,n/a,43,Jean,n/a,43,Jacky,3,1,0,0,0,2,1,0,0,30.64
uC5XU1ioCmA,3982,8137c818-32f6-4e4f-99cd-5519a2a3a95b,Statues,n/a,43,Jean,n/a,43,Jacky,4,2,1,0,0,2,0,0,0,27.66
uC5XU1ioCmA,4691,8137c818-32f6-4e4f-99cd-5519a2a3a95b,Statues,n/a,43,Jean,n/a,43,Jacky,5,2,0,0,0,3,1,0,0,30.86
uCrvHJbLszM,60,2d7e699c-58a9-42c1-9e9f-470386b7f036,Statues,n/a,0,Lion,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
uCrvHJbLszM,1449,2d7e699c-58a9-42c1-9e9f-470386b7f036,Statues,n/a,42,Lion,n/a,41,Jean,1,1,1,0,0,0,0,0,0,22.66
uCrvHJbLszM,2466,2d7e699c-58a9-42c1-9e9f-470386b7f036,Statues,n/a,42,Lion,n/a,41,Jean,2,1,0,0,0,1,1,0,0,20.66
uCrvHJbLszM,3538,2d7e699c-58a9-42c1-9e9f-470386b7f036,Statues,n/a,42,Lion,n/a,41,Jean,3,2,1,0,0,1,0,0,0,18.00
uCrvHJbLszM,4573,2d7e699c-58a9-42c1-9e9f-470386b7f036,Statues,n/a,42,Lion,n/a,41,Jean,4,2,0,0,0,2,1,0,0,21.01
uCrvHJbLszM,5728,2d7e699c-58a9-42c1-9e9f-470386b7f036,Statues,n/a,42,Lion,n/a,41,Jean,5,2,0,0,0,3,1,0,0,1.06
uEwYhyVI1eA,60,e1e56e66-668f-4b0d-805a-752981ad7df9,City,n/a,0,Jeffry,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
uEwYhyVI1eA,3197,e1e56e66-668f-4b0d-805a-752981ad7df9,City,n/a,39,Jeffry,n/a,42,Jean,1,1,1,0,0,0,0,0,0,17.36
uEwYhyVI1eA,4142,e1e56e66-668f-4b0d-805a-752981ad7df9,City,n/a,39,Jeffry,n/a,42,Jean,2,1,0,0,0,1,1,0,0,23.06
uEwYhyVI1eA,5192,e1e56e66-668f-4b0d-805a-752981ad7df9,City,n/a,39,Jeffry,n/a,42,Jean,3,2,1,0,0,1,0,0,0,19.32
uEwYhyVI1eA,5816,e1e56e66-668f-4b0d-805a-752981ad7df9,City,n/a,39,Jeffry,n/a,42,Jean,4,2,0,0,0,2,1,0,0,33.36
uGbgK4zJD_g,60,dddd3c99-5238-49db-ab49-cd84ba4c74d7,Training Room,n/a,0,Jean,n/a,0,Kage,0,0,0,0,0,0,0,0,0,n/a
uGbgK4zJD_g,1390,dddd3c99-5238-49db-ab49-cd84ba4c74d7,Training Room,n/a,41,Jean,n/a,43,Kage,1,0,0,0,0,1,0,1,0,2.66
uGbgK4zJD_g,2546,dddd3c99-5238-49db-ab49-cd84ba4c74d7,Training Room,n/a,41,Jean,n/a,43,Kage,2,0,0,0,0,2,1,0,0,15.06
uGbgK4zJD_g,3381,dddd3c99-5238-49db-ab49-cd84ba4c74d7,Training Room,n/a,41,Jean,n/a,43,Kage,3,0,0,0,0,3,1,0,0,26.36
uNb6zJlKZ_A,60,798da655-f603-47b4-8d29-d06e5a25c221,Temple,n/a,0,Lau,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
uNb6zJlKZ_A,1553,798da655-f603-47b4-8d29-d06e5a25c221,Temple,n/a,41,Lau,n/a,43,Jean,1,1,1,0,0,0,0,0,0,20.00
uNb6zJlKZ_A,2506,798da655-f603-47b4-8d29-d06e5a25c221,Temple,n/a,41,Lau,n/a,43,Jean,2,2,1,0,0,0,0,0,0,22.61
uNb6zJlKZ_A,3379,798da655-f603-47b4-8d29-d06e5a25c221,Temple,n/a,41,Lau,n/a,43,Jean,3,3,1,0,0,0,0,0,0,25.31
uRKZQ0CJIuM,16021,f9a9756c-1ebc-44a2-bbb0-3c84c7e5f4a0,Grassland,n/a,0,Goh,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
uRKZQ0CJIuM,17030,f9a9756c-1ebc-44a2-bbb0-3c84c7e5f4a0,Grassland,n/a,22,Goh,n/a,24,Pai,1,0,0,0,0,1,1,0,0,26.61
uRKZQ0CJIuM,17935,f9a9756c-1ebc-44a2-bbb0-3c84c7e5f4a0,Grassland,n/a,22,Goh,n/a,24,Pai,2,0,0,0,0,2,1,0,0,25.01
uRKZQ0CJIuM,19122,f9a9756c-1ebc-44a2-bbb0-3c84c7e5f4a0,Grassland,n/a,22,Goh,n/a,24,Pai,3,1,1,0,0,2,0,0,0,10.14
uRKZQ0CJIuM,19885,f9a9756c-1ebc-44a2-bbb0-3c84c7e5f4a0,Grassland,n/a,22,Goh,n/a,24,Pai,4,2,1,0,0,2,0,0,0,29.30
uRKZQ0CJIuM,20984,f9a9756c-1ebc-44a2-bbb0-3c84c7e5f4a0,Grassland,n/a,22,Goh,n/a,24,Pai,5,3,1,0,0,2,0,0,0,18.06
uRKZQ0CJIuM,24528,a034347b-cb25-485c-b6d0-e01630c8292e,River,n/a,0,Pai,n/a,0,Jeffry,0,0,0,0,0,0,0,0,0,n/a
uRKZQ0CJIuM,26346,a034347b-cb25-485c-b6d0-e01630c8292e,River,n/a,24,Pai,n/a,28,Jeffry,1,0,0,0,0,1,1,0,0,25.66
uRKZQ0CJIuM,27088,a034347b-cb25-485c-b6d0-e01630c8292e,River,n/a,24,Pai,n/a,28,Jeffry,2,1,0,1,0,1,0,0,0,30.60
uRKZQ0CJIuM,27895,a034347b-cb25-485c-b6d0-e01630c8292e,River,n/a,24,Pai,n/a,28,Jeffry,3,1,0,0,0,2,1,0,0,28.16
uRKZQ0CJIuM,31342,a034347b-cb25-485c-b6d0-e01630c8292e,River,n/a,24,Pai,n/a,28,Jeffry,4,1,0,0,0,3,1,0,0,33.66
uRKZQ0CJIuM,35246,93d4617b-5d7e-4460-8b2a-691c6606ce16,Statues,n/a,0,Pai,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
uRKZQ0CJIuM,44384,93d4617b-5d7e-4460-8b2a-691c6606ce16,Statues,n/a,0,Pai,n/a,30,Pai,1,0,0,0,0,1,1,0,0,4.76
uRKZQ0CJIuM,45392,93d4617b-5d7e-4460-8b2a-691c6606ce16,Statues,n/a,36,Pai,n/a,30,Pai,2,0,0,0,0,2,1,0,0,21.64
uRKZQ0CJIuM,46467,93d4617b-5d7e-4460-8b2a-691c6606ce16,Statues,n/a,36,Pai,n/a,30,Pai,3,0,0,0,0,3,1,0,0,19.66
uRKZQ0CJIuM,47251,59e5d3e4-98d1-4827-9ff1-34bd00f26f4c,Terrace,n/a,0,Pai,n/a,0,Jeffry,0,0,0,0,0,0,0,0,0,n/a
uRKZQ0CJIuM,49290,59e5d3e4-98d1-4827-9ff1-34bd00f26f4c,Terrace,n/a,30,Pai,n/a,23,Jeffry,1,1,1,0,0,0,0,0,0,18.84
uRKZQ0CJIuM,50255,59e5d3e4-98d1-4827-9ff1-34bd00f26f4c,Terrace,n/a,30,Pai,n/a,23,Jeffry,2,1,0,0,0,1,1,0,0,2.60
uRKZQ0CJIuM,51293,59e5d3e4-98d1-4827-9ff1-34bd00f26f4c,Terrace,n/a,30,Pai,n/a,23,Jeffry,3,1,0,0,0,2,1,0,0,20.06
